Source,Target
1496810190,22922130
1496810190,180385040
1496810190,348490492
1496810190,864393000000000000
1496810190,1194220000000000000
1496810190,186215880
1496810190,68034431
2164658017,1151180000000000000
1495040000000000000,819535000000000000
913277000000000000,1544904660
170978060,1445240000000000000
2218324165,1407370000000000000
2218324165,63147492
1191120000000000000,1424820000000000000
1191120000000000000,1198700000000000000
1191120000000000000,1096480000000000000
1191120000000000000,1390980000000000000
1191120000000000000,1423970000000000000
1191120000000000000,1130210000000000000
1191120000000000000,1137450000000000000
2954098652,796057000000000000
470962975,708579000000000000
470962975,415859364
470962975,1459910000000000000
470962975,946214000000000000
470962975,1111600000000000000
1527590000000000000,2573380344
1462130000000000000,1365200000000000000
1462130000000000000,895383000000000000
943505000000000000,1296170000000000000
1456240000000000000,1411940000000000000
1456240000000000000,1390220000000000000
1456240000000000000,1233900000000000000
1456240000000000000,1244810000000000000
937618000000000000,937618000000000000
1089185845,1451470000000000000
1089185845,1283510000000000000
1510930000000000000,1396700000000000000
149303592,1518590000000000000
149303592,628519605
149303592,549348302
377161357,7343782
377161357,893819000000000000
377161357,461336384
377161357,19192558
1398220000000000000,1230630000000000000
1398220000000000000,177101260
305751928,1478121462
305751928,1435220000000000000
305751928,1425000000000000000
305751928,1255470000000000000
305751928,1285670000000000000
305751928,275896474
305751928,1368360000000000000
305751928,1107740000000000000
305751928,1384600000000000000
305751928,27843263
305751928,15110581
305751928,1292200000000000000
305751928,1301220000000000000
305751928,2251105062
305751928,999368000000000000
305751928,1465810000000000000
305751928,1369970000000000000
305751928,959915000000000000
305751928,1178300000000000000
1525780000000000000,44196397
1473980000000000000,1478121462
1473980000000000000,305751928
1473980000000000000,1435220000000000000
1473980000000000000,1425000000000000000
1473980000000000000,1255470000000000000
1473980000000000000,1285670000000000000
1473980000000000000,275896474
1473980000000000000,1368360000000000000
1473980000000000000,1107740000000000000
1473980000000000000,1384600000000000000
1473980000000000000,27843263
1473980000000000000,15110581
1473980000000000000,1292200000000000000
1473980000000000000,1301220000000000000
1473980000000000000,2251105062
1473980000000000000,999368000000000000
1473980000000000000,1465810000000000000
1473980000000000000,1369970000000000000
1473980000000000000,959915000000000000
1473980000000000000,1178300000000000000
15110581,1478121462
15110581,305751928
15110581,1435220000000000000
15110581,1425000000000000000
15110581,1255470000000000000
15110581,1285670000000000000
15110581,275896474
15110581,1368360000000000000
15110581,1107740000000000000
15110581,1384600000000000000
15110581,27843263
15110581,1292200000000000000
15110581,1301220000000000000
15110581,2251105062
15110581,999368000000000000
15110581,1465810000000000000
15110581,1369970000000000000
15110581,959915000000000000
15110581,1178300000000000000
1425120000000000000,70404742
1425120000000000000,70404742
1425120000000000000,1367600000000000000
1485930000000000000,1160220000000000000
1519140000000000000,1032370000000000000
1348470000000000000,268257866
1348470000000000000,176758255
1456730000000000000,1107740000000000000
1456730000000000000,44196397
1382330000000000000,1351310000000000000
1382330000000000000,2482449230
1331230000000000000,244647486
1358640000000000000,1022030000000000000
1358640000000000000,789202000000000000
1358640000000000000,1439070000000000000
1358640000000000000,951330000000000000
1358640000000000000,1149450000000000000
1358640000000000000,357312062
1358640000000000000,877808000000000000
1358640000000000000,914739000000000000
1358640000000000000,1214050000000000000
1358640000000000000,957716000000000000
1358640000000000000,1354780000000000000
1358640000000000000,1167530000000000000
1358640000000000000,921975000000000000
1292770000000000000,1006800000000000000
344567318,558606074
3076054797,1459210000000000000
703996000000000000,1160950000000000000
1265260000000000000,1010521753
1265260000000000000,988955288
991232000000000000,1246160000000000000
4854927286,1065710000000000000
1221900000000000000,1332600000000000000
1221900000000000000,1509250000000000000
1221900000000000000,18856867
33505880,978733000000000000
156227710,14273050
954490000000000000,19400611
1496810190,1434010000000000000
356367991,1153590000000000000
356367991,1089380000000000000
890507000000000000,2568108282
890507000000000000,295218901
890507000000000000,2529971
890507000000000000,101833150
1363820000000000000,1353300000000000000
1363820000000000000,1481810000000000000
1181640000000000000,906234000000000000
1422800000000000000,1615817934
1452200000000000000,204816912
1452200000000000000,574424431
1452200000000000000,80820758
1452200000000000000,720565000000000000
1359630000000000000,863624000000000000
1359630000000000000,1463020000000000000
1187510000000000000,1375940000000000000
1365170000000000000,899208000000000000
905610000000000000,95257097
954903000000000000,1034900000000000000
954903000000000000,1234900000000000000
1271740000000000000,863624000000000000
1271740000000000000,1463020000000000000
962274000000000000,988040000000000000
1369970000000000000,1478121462
1369970000000000000,305751928
1369970000000000000,1435220000000000000
1369970000000000000,1425000000000000000
1369970000000000000,1255470000000000000
1369970000000000000,1285670000000000000
1369970000000000000,275896474
1369970000000000000,1368360000000000000
1369970000000000000,1107740000000000000
1369970000000000000,1384600000000000000
1369970000000000000,27843263
1369970000000000000,15110581
1369970000000000000,1292200000000000000
1369970000000000000,1301220000000000000
1369970000000000000,2251105062
1369970000000000000,999368000000000000
1369970000000000000,1465810000000000000
1369970000000000000,959915000000000000
1355110000000000000,881895504
1355110000000000000,881895504
1433630000000000000,910110000000000000
1478121462,305751928
1478121462,1435220000000000000
1478121462,1425000000000000000
1478121462,1255470000000000000
1478121462,1285670000000000000
1478121462,275896474
1478121462,1368360000000000000
1478121462,1107740000000000000
1478121462,1384600000000000000
1478121462,27843263
1478121462,15110581
1478121462,1292200000000000000
1478121462,1301220000000000000
1478121462,2251105062
1478121462,999368000000000000
1478121462,1465810000000000000
1478121462,1369970000000000000
1478121462,959915000000000000
1478121462,1178300000000000000
1496010000000000000,904701000000000000
1335860059,44196397
1517510000000000000,1500620000000000000
1517510000000000000,2959047725
951606000000000000,951606000000000000
2640444888,43775786
1179330000000000000,357312062
1459110000000000000,1478650000000000000
627887202,938523000000000000
1512330000000000000,1073720000000000000
1512330000000000000,1049304356
1395280000000000000,906234000000000000
95662556,571609276
1395600000000000000,165913407
1395600000000000000,1426850000000000000
1395600000000000000,990493000000000000
1395600000000000000,1244810000000000000
1194580000000000000,1360640000000000000
1194580000000000000,1360640000000000000
1384620000000000000,1422970000000000000
1384620000000000000,1414060000000000000
1384620000000000000,1421170000000000000
1384620000000000000,1188480000000000000
1384620000000000000,1382570000000000000
1384620000000000000,1150650000000000000
1384620000000000000,1460800000000000000
1466920000000000000,213410547
1472640000000000000,1362330000000000000
1122340000000000000,992567000000000000
1499020000000000000,357312062
10913242,1944727015
10913242,1505840000000000000
1101630000000000000,1496930000000000000
1338960000000000000,1290280000000000000
1520110000000000000,19103401
832386000000000000,1271370000000000000
832386000000000000,1464260000000000000
1460190000000000000,1509850000000000000
1496810190,1176601140
1496810190,20736511
43687758,63147492
1459710000000000000,49596539
1459710000000000000,49596539
9689052,1060829748
195733611,1409050000000000000
195733611,20374262
195733611,1414971
195733611,1598709350
772218296,51073409
1273270000000000000,1452340000000000000
1395420000000000000,1295100000000000000
56982999,1463150000000000000
907411000000000000,1468230000000000000
907411000000000000,1151490000000000000
1160610000000000000,1370020000000000000
1160610000000000000,1458080000000000000
1160610000000000000,1370750000000000000
1160610000000000000,1443110000000000000
1160610000000000000,1264230000000000000
880329000000000000,1523040000000000000
1381900000000000000,1107740000000000000
1381900000000000000,15392486
1245720000000000000,608599805
1500650000000000000,2775402802
1500650000000000000,1437410000000000000
1481180000000000000,1151180000000000000
946031000000000000,1656328279
1520040000000000000,44759090
1520040000000000000,946774000000000000
3873181,2181554407
3873181,197816493
1466020000000000000,1514700000000000000
1466020000000000000,1495390000000000000
1434800000000000000,734257000000000000
96899214,455937214
1304770000000000000,1295530000000000000
1304770000000000000,1496210000000000000
971072000000000000,3015161303
3025158466,19400611
1246160000000000000,1074760000000000000
1246160000000000000,1456250000000000000
1429820000000000000,782946000000000000
950884000000000000,972459000000000000
1397720000000000000,1214430000000000000
1397720000000000000,34908698
2679496718,30325257
808239636,877808000000000000
1229800000000000000,904701000000000000
2857229865,357317524
244479652,300990374
244479652,932956000000000000
1505170000000000000,304746564
1505170000000000000,2400670752
1505170000000000000,981892000000000000
52039877,1089185845
52039877,281766494
52039877,888143000000000000
1420990000000000000,10228272
1491850000000000000,1376300000000000000
1491850000000000000,1395850000000000000
1526230000000000000,1319980000000000000
1345040000000000000,863624000000000000
1345040000000000000,1463020000000000000
951114000000000000,2207129125
1457990000000000000,1495200000000000000
1457990000000000000,1447640000000000000
428632195,1107740000000000000
428632195,44196397
1360150000000000000,1065090000000000000
1437700000000000000,543483223
1193147964,1234830000000000000
1342400000000000000,770061000000000000
1342400000000000000,1244600000000000000
1427330000000000000,28611954
1427330000000000000,698614000000000000
21765226,18469669
1477400000000000000,863624000000000000
1477400000000000000,1463020000000000000
1248340000000000000,1000050000000000000
819447000000000000,197785542
1289000000000000000,1335410000000000000
1289000000000000000,1425530000000000000
1053280000000000000,944712000000000000
1053280000000000000,1457420000000000000
1053280000000000000,2495977070
1053280000000000000,1070820000000000000
1053280000000000000,1022740000000000000
1053280000000000000,1295040000000000000
1053280000000000000,1266200000000000000
1053280000000000000,129102310
1053280000000000000,1458389101
1053280000000000000,1029270000000000000
1053280000000000000,3291277850
1119730000000000000,904701000000000000
1086350000000000000,2478439963
1086350000000000000,608599805
1527230000000000000,904701000000000000
1615181832,1041710000000000000
1615181832,42705538
1615181832,1156240000000000000
4129818383,1123510000000000000
1459710000000000000,881895504
2189597630,957284000000000000
2189597630,1224440000000000000
2189597630,468930263
2287561302,20507570
2287561302,213236426
2287561302,1383720000000000000
2287561302,1286280000000000000
2287561302,1256090000000000000
2287561302,1255700000000000000
1510930000000000000,1355960000000000000
1510930000000000000,362189690
1380240000000000000,970995000000000000
835420000000000000,904701000000000000
2857270781,904701000000000000
1470670000000000000,468930263
1273190000000000000,904701000000000000
1273190000000000000,904701000000000000
1441860000000000000,114060003
1119160000000000000,472218306
1119160000000000000,1431010000000000000
806222000000000000,1475660000000000000
1480510000000000000,1480510000000000000
1360460000000000000,1333467482
1501680000000000000,914030000000000000
1398010000000000000,1457690000000000000
1444640000000000000,1888971530
1444640000000000000,1407660000000000000
1444640000000000000,1441840000000000000
1444640000000000000,1524150000000000000
255531930,1362530000000000000
255531930,2324022344
255531930,1496710000000000000
255531930,1495090000000000000
255531930,1516060000000000000
588192211,1418199762
588192211,18949452
588192211,1110880000000000000
1306280000000000000,1495560000000000000
1306280000000000000,1495560000000000000
1306280000000000000,1133270000000000000
1306280000000000000,1062440000000000000
1306280000000000000,513559960
251661283,906234000000000000
1519670000000000000,574032254
1504490000000000000,357312062
1504490000000000000,1354780000000000000
1504490000000000000,1356250000000000000
1496810190,1861130508
1496810190,13298072
1496810190,44196397
1361990000000000000,357317524
1496810190,13298072
1314460000000000000,281766494
1518540000000000000,1477150000000000000
1514560000000000000,361289499
1466300000000000000,1314870000000000000
1466300000000000000,1516750000000000000
1466300000000000000,1437410000000000000
2184444727,791048000000000000
2184444727,3793308794
1213870000000000000,970995000000000000
1213870000000000000,543483223
950201000000000000,1032370000000000000
1477640000000000000,1477640000000000000
1384820000000000000,63147492
1216530000000000000,1295530000000000000
1216530000000000000,1496210000000000000
1445909370,373457750
1484520000000000000,946214000000000000
1422470000000000000,1425390000000000000
1422470000000000000,804677000000000000
82449812,1500210000000000000
82449812,2561073732
994891000000000000,1353380000000000000
1449600000000000000,863624000000000000
1449600000000000000,1463020000000000000
1517510000000000000,1438480000000000000
1517510000000000000,1449410000000000000
1219670000000000000,863624000000000000
1219670000000000000,1463020000000000000
980845000000000000,471163803
1388610000000000000,1456390000000000000
1493880000000000000,863624000000000000
1493880000000000000,1463020000000000000
229364766,2263253556
1436030000000000000,608599805
1526410000000000000,1511640000000000000
1391750000000000000,4349271921
1448720000000000000,863624000000000000
1448720000000000000,1463020000000000000
4393709717,1524480000000000000
4393709717,1505960000000000000
4393709717,1414950000000000000
4393709717,1901298962
3023350856,1357620000000000000
3023350856,95766807
3023350856,85436197
1447950000000000000,1367500000000000000
1447950000000000000,1404260000000000000
1526950000000000000,863624000000000000
1526950000000000000,1463020000000000000
939932000000000000,1403240000000000000
939932000000000000,1331420000000000000
904238000000000000,773466000000000000
904238000000000000,629155693
904238000000000000,1504860000000000000
1416110000000000000,22831059
1416110000000000000,878880414
1507540000000000000,863624000000000000
1507540000000000000,1463020000000000000
1391150000000000000,1496210000000000000
1391150000000000000,14527699
1391150000000000000,1295530000000000000
881122000000000000,1339310000000000000
1461160000000000000,56413858
1460550000000000000,1521440000000000000
1460550000000000000,1519920000000000000
307881502,1442900000000000000
307881502,1360330000000000000
307881502,938523000000000000
93214533,2490203955
1443650000000000000,30325257
1051450000000000000,2504995873
1437840000000000000,728253000000000000
1081550000000000000,295218901
1508060000000000000,251801135
1508060000000000000,1365240000000000000
1955849594,988955288
1463980000000000000,1220800000000000000
1391150000000000000,970995000000000000
67637878,1113360000000000000
67637878,401247248
67637878,2494330219
1395750000000000000,1437410000000000000
1375080000000000000,1218430000000000000
1375080000000000000,20798724
1375080000000000000,971835000000000000
1375080000000000000,1393600000000000000
4896463730,904701000000000000
1512400000000000000,1359870000000000000
1526100000000000000,1026380000000000000
1526100000000000000,56562803
1526100000000000000,1339794553
1054990000000000000,1457240000000000000
1111940000000000000,1493440000000000000
1409050000000000000,20374262
1409050000000000000,1414971
1409050000000000000,1598709350
188692958,863624000000000000
188692958,1463020000000000000
1511768996,1622568553
1511768996,486427827
1511768996,1283588581
2881049993,943440000000000000
2881049993,2355243272
14684519,20940606
1370730000000000000,1161700000000000000
1394000000000000000,1098880000000000000
869569000000000000,1365430000000000000
869569000000000000,1395460000000000000
869569000000000000,1348650000000000000
1523280000000000000,1305369668
1496370000000000000,1417240000000000000
21723,27264170
462100509,1270704860
1523180000000000000,1479020000000000000
1523180000000000000,1480520000000000000
1523180000000000000,1283400000000000000
1523180000000000000,1468317415
1523180000000000000,1520010000000000000
1526610000000000000,10228272
1448260000000000000,733070000000000000
1530689216,455696231
1530689216,14465640
1443650000000000000,1354400000000000000
1456940000000000000,5734902
755387000000000000,1375880000000000000
755387000000000000,1246160000000000000
1234320000000000000,970995000000000000
331004614,1304716856
1502290000000000000,863624000000000000
1502290000000000000,1463020000000000000
41691959,285636352
41691959,1275480000000000000
1526100000000000000,1435730000000000000
1510740000000000000,1432610000000000000
1510740000000000000,912540000000000000
1316310000000000000,509690453
1222810000000000000,1381700000000000000
1490110000000000000,19050000
1200950000000000000,1006276118
1459710000000000000,253698064
1345730000000000000,468930263
1211950000000000000,2152168629
320899893,906234000000000000
70320115,1333467482
1383710000000000000,1516340000000000000
1369760000000000000,244647486
42894164,1004790000000000000
1433360000000000000,1275890234
1124519202,58747912
1119730000000000000,1456420000000000000
503126140,19073194
1376220000000000000,1340410000000000000
1376220000000000000,52538998
1067830000000000000,627729873
1067830000000000000,1067830000000000000
1496810190,1455990000000000000
1379340000000000000,1357310000000000000
1379340000000000000,1514980000000000000
1415280000000000000,1437360000000000000
1004790000000000000,42894164
1435310000000000000,1195790000000000000
1244220000000000000,1458460000000000000
1244220000000000000,1437410000000000000
1473630000000000000,1233080000000000000
1473630000000000000,1461080000000000000
1473630000000000000,1363220000000000000
1473630000000000000,1019940000000000000
1473630000000000000,1320020000000000000
1473630000000000000,2245722348
1473630000000000000,1518970000000000000
78913112,823905
78913112,6608082
306065894,948662000000000000
1097930000000000000,1355960000000000000
1097930000000000000,277717473
1097930000000000000,244647486
1097930000000000000,15506669
1405050000000000000,1467860000000000000
838719000000000000,1220800000000000000
1138040000000000000,513559960
1254880000000000000,903363000000000000
1443110000000000000,893570000000000000
1443110000000000000,1422330000000000000
1443110000000000000,1431360000000000000
1506690000000000000,863624000000000000
1506690000000000000,1463020000000000000
910044000000000000,910044000000000000
1318560000000000000,1061330000000000000
1318560000000000000,1330640000000000000
1318560000000000000,399412477
1318560000000000000,1405620000000000000
1163240000000000000,1480340000000000000
1163240000000000000,1079450000000000000
1492030000000000000,970995000000000000
1096020000000000000,3696215239
1234320000000000000,44196397
1234320000000000000,1319040000000000000
1514870000000000000,1437360000000000000
1449430000000000000,1295530000000000000
1449430000000000000,1496210000000000000
1499370000000000000,1321960000000000000
1499370000000000000,954005000000000000
1439940000000000000,42568571
1033160000000000000,863624000000000000
1033160000000000000,1463020000000000000
1338180000000000000,3108351
1338180000000000000,63147492
1338180000000000000,843624000000000000
204816912,2181554407
204816912,20736511
204816912,24744541
1522160000000000000,48223503
4396220902,863624000000000000
4396220902,1463020000000000000
1461160000000000000,2652239532
1461160000000000000,783214
184437819,1351540000000000000
20752208,1366570000000000000
20752208,245068698
87459065,3321436115
87459065,1220800000000000000
1493530000000000000,1492050000000000000
1493530000000000000,1495380000000000000
265512516,1344350000000000000
1511210000000000000,863624000000000000
1511210000000000000,1463020000000000000
1094690000000000000,1391160000000000000
302013425,755366000000000000
302013425,2159099744
4078962612,23618940
4078962612,1944727015
1211950000000000000,283053195
1211950000000000000,1032370000000000000
1446030000000000000,3015161303
1094690000000000000,1351500000000000000
1413140000000000000,1468040000000000000
1413140000000000000,1383160000000000000
1413140000000000000,1413140000000000000
1413140000000000000,1466780000000000000
971586956,509690453
2324162064,1298880000000000000
2324162064,2157350385
2324162064,2987156301
1402050000000000000,1471570000000000000
1402050000000000000,1434610000000000000
1402050000000000000,1475990000000000000
1402050000000000000,910110000000000000
1004790000000000000,999019000000000000
856068404,10228272
988756000000000000,1435220000000000000
248721726,2285235781
1372860000000000000,338410478
1372860000000000000,446626917
172039966,1268840000000000000
172039966,2348303946
172039966,44171091
172039966,1475310000000000000
172039966,1506170000000000000
1377590000000000000,33015011
1377590000000000000,1132750000000000000
1377590000000000000,3409478679
1377590000000000000,1460800000000000000
1377590000000000000,1150650000000000000
1445760000000000000,906234000000000000
1357938530,286363406
1357938530,838438000000000000
1349110000000000000,904701000000000000
1385540000000000000,1598709350
1385540000000000000,1414450000000000000
1385540000000000000,2426
1385540000000000000,966610000000000000
1385540000000000000,970995000000000000
1385540000000000000,881895504
1385540000000000000,364784696
1385540000000000000,1229320000000000000
1385540000000000000,366498199
1385540000000000000,830546000000000000
1385540000000000000,564430939
1385540000000000000,355506217
1523840000000000000,863624000000000000
1523840000000000000,1463020000000000000
1357190000000000000,1050372396
1357190000000000000,1374070000000000000
1357190000000000000,1483750000000000000
1357190000000000000,910110000000000000
531527946,1086378912
531527946,137013308
1491650000000000000,2492752112
18378349,18719020
1449020000000000000,955745000000000000
2822558942,48572583
2822558942,19400611
1507680000000000000,1437360000000000000
1393100000000000000,1435220000000000000
1162000000000000000,408665753
1162000000000000000,22682896
90750767,953560000000000000
262039900,2218698379
262039900,961452000000000000
1357950000000000000,978733000000000000
1889587914,1429750000000000000
14302013,3431111
14302013,151535146
14302013,244647486
1524640000000000000,1242310000000000000
1524640000000000000,2327530022
1525020000000000000,244647486
1086990000000000000,1353300000000000000
24155414,1178640000000000000
1523870000000000000,863624000000000000
1523870000000000000,1463020000000000000
1462710000000000000,1355000000000000000
945660000000000000,775016000000000000
945660000000000000,1276170000000000000
1116300000000000000,20856420
170485251,3260096383
170485251,427089628
170485251,18469669
819691000000000000,1028800000000000000
819691000000000000,1293500000000000000
819691000000000000,903209000000000000
819691000000000000,1437700000000000000
912283000000000000,1374850000000000000
1145270000000000000,967769000000000000
1145270000000000000,1469830000000000000
1145270000000000000,1490030000000000000
257043443,1463010000000000000
257043443,1059950000000000000
1145270000000000000,1080460000000000000
2291793701,752140000000000000
228804387,1126013766
1483910000000000000,863624000000000000
1483910000000000000,1463020000000000000
3152976975,863624000000000000
3152976975,1463020000000000000
1872855206,1055255910
1872855206,480432309
1872855206,18949452
536560253,1437360000000000000
1473070000000000000,23819401
1473070000000000000,1176601140
3339521098,879134000000000000
1473920000000000000,998517000000000000
1473920000000000000,776527000000000000
1473920000000000000,1525550000000000000
1473920000000000000,1244810000000000000
1473920000000000000,910110000000000000
1429750000000000000,1889587914
1365680000000000000,1510760000000000000
1365680000000000000,1285310000000000000
1365680000000000000,3490550001
1365680000000000000,1310270000000000000
1365680000000000000,295218901
1365680000000000000,1205240000000000000
1365680000000000000,2728049983
874193000000000000,1362510000000000000
710756509,863624000000000000
710756509,1463020000000000000
1449480000000000000,1526550000000000000
1449480000000000000,357312062
1460370000000000000,26538229
1496810190,968473423
482395936,970995000000000000
1355300000000000000,1380240000000000000
1355300000000000000,1409050000000000000
1355300000000000000,18469669
1355300000000000000,427089628
1463490000000000000,1443570000000000000
1463490000000000000,1516160000000000000
1376200000000000000,9078472
1681327556,1456420000000000000
135519516,1084890000000000000
135519516,334385278
1095710000000000000,1454400000000000000
1095710000000000000,1430930000000000000
1095710000000000000,1055870000000000000
1095710000000000000,326063205
1095710000000000000,196647276
1418199762,588192211
1418199762,18949452
1418199762,1110880000000000000
2163779582,1325400000000000000
1463600000000000000,1295530000000000000
1463600000000000000,1496210000000000000
145740472,1427290000000000000
145740472,3099169540
145740472,1265260000000000000
145740472,910110000000000000
1426800000000000000,162502313
1401270000000000000,1220480000000000000
1401270000000000000,30325257
1231040000000000000,214858616
1231040000000000000,61348039
1231040000000000000,812552000000000000
1231040000000000000,140596096
1510120000000000000,2367271502
1510120000000000000,12
2183014129,1214620000000000000
1481560000000000000,1484660000000000000
1371420000000000000,1295530000000000000
1371420000000000000,1496210000000000000
1477370000000000000,1095240000000000000
1477370000000000000,1438220000000000000
1523390000000000000,347169203
1523390000000000000,1437410000000000000
1496570000000000000,1521920000000000000
1496570000000000000,184084581
1496570000000000000,545445165
1496570000000000000,796057000000000000
1496570000000000000,1244800000000000000
1496570000000000000,23273872
1346420000000000000,461336384
1494690000000000000,80820758
56268692,236866560
56268692,123504748
1479250000000000000,2337791851
1162730000000000000,3793308794
1245730000000000000,863624000000000000
1245730000000000000,1463020000000000000
1463130000000000000,1409060000000000000
1463130000000000000,2312333412
1456860000000000000,10228272
2597897487,1485030000000000000
561537978,3260096383
561537978,900437000000000000
561537978,22264384
561537978,1204520000000000000
1503740000000000000,1354120000000000000
1526660000000000000,1295530000000000000
1526660000000000000,1496210000000000000
16834591,196139605
1409200000000000000,3185716686
1189320000000000000,1278280000000000000
968473423,20736511
908236000000000000,14897533
204816912,862443000000000000
1346035849,1353380000000000000
1347560000000000000,543483223
228804387,1257280000000000000
228804387,76979044
1145310000000000000,17137022
715570000000000000,1290280000000000000
951491000000000000,1511110000000000000
1496810190,20609518
1499370000000000000,1291240000000000000
1526020000000000000,974724000000000000
1526020000000000000,357312062
1526020000000000000,928759000000000000
1526020000000000000,1510590000000000000
1495360000000000000,1174220000000000000
1495360000000000000,904701000000000000
1237810000000000000,1152510000000000000
588192211,18949452
588192211,1110880000000000000
1184410000000000000,68034431
1184410000000000000,1193220000000000000
1050570000000000000,1544904660
1427660000000000000,993531000000000000
1452210000000000000,863624000000000000
1452210000000000000,1463020000000000000
968088000000000000,1388820000000000000
1451540000000000000,2338070737
1496450000000000000,953201000000000000
21149273,1203610000000000000
21149273,829263000000000000
847909000000000000,1171720000000000000
978991000000000000,2256822183
951114000000000000,3367334171
1915773211,925997000000000000
1129540000000000000,2204994903
1452210000000000000,863624000000000000
1452210000000000000,1463020000000000000
978991000000000000,2652239532
978991000000000000,783214
1332300000000000000,1337940000000000000
1332300000000000000,1446560000000000000
1073730000000000000,43905579
1450840000000000000,2207129125
1445280000000000000,2651573488
1445280000000000000,1505240000000000000
1365620000000000000,826201000000000000
1467520000000000000,1059950000000000000
964149000000000000,2339052487
964149000000000000,1484869578
964149000000000000,1437410000000000000
1412548652,958689000000000000
1412548652,399275188
1417340000000000000,970995000000000000
1466850000000000000,863624000000000000
1466850000000000000,1463020000000000000
1333840000000000000,970699000000000000
1461160000000000000,1366570000000000000
3377175976,1513110000000000000
775016000000000000,1276170000000000000
775016000000000000,945660000000000000
158125951,19906615
1396370000000000000,970995000000000000
724852207,1060829748
1460560000000000000,863624000000000000
1460560000000000000,1463020000000000000
725465623,782946000000000000
1505960000000000000,1524480000000000000
1505960000000000000,1414950000000000000
1505960000000000000,1901298962
2651573488,1505240000000000000
2651573488,1445280000000000000
1437480000000000000,1371691860
930963000000000000,1353380000000000000
1341510000000000000,1488770000000000000
1341510000000000000,782946000000000000
1475580000000000000,1353380000000000000
1259340000000000000,1544904660
1524328670,114060003
1469620000000000000,863624000000000000
1469620000000000000,1463020000000000000
881649000000000000,863624000000000000
881649000000000000,1463020000000000000
1490650000000000000,863624000000000000
1490650000000000000,1463020000000000000
1490300000000000000,1483920000000000000
1490300000000000000,1526980000000000000
1490300000000000000,1437410000000000000
1303050000000000000,19400611
1434010000000000000,22922130
1434010000000000000,180385040
1434010000000000000,348490492
1434010000000000000,864393000000000000
1434010000000000000,1194220000000000000
282143821,1446010000000000000
282143821,1412000000000000000
282143821,1289420000000000000
2444252371,89779968
2444252371,1399480000000000000
2444252371,893819000000000000
2444252371,461336384
2444252371,19192558
1460960000000000000,1425530000000000000
804677000000000000,1515780000000000000
804677000000000000,1438030000000000000
804677000000000000,941674000000000000
1243160000000000000,902927000000000000
1120040000000000000,108725024
18111365,2266273256
1259970000000000000,904701000000000000
913519000000000000,970995000000000000
1508030000000000000,973183000000000000
1508030000000000000,543483223
140087723,44196397
1320750000000000000,1889587914
2445275346,1456550000000000000
17351167,632537402
1465720000000000000,1346410000000000000
1465720000000000000,1494340000000000000
1314090000000000000,1290280000000000000
809761000000000000,780651000000000000
307158277,1480300000000000000
1117020000000000000,287810729
789057000000000000,789761000000000000
789057000000000000,1303690000000000000
789057000000000000,858309000000000000
789057000000000000,1489260000000000000
789057000000000000,237197371
2755586283,421982151
307485564,1252230000000000000
307485564,1270140000000000000
307485564,578954311
307485564,1160600000000000000
1403360000000000000,1194984822
904081141,967769000000000000
904081141,1279930000000000000
904081141,1483610000000000000
904081141,1512840000000000000
904081141,1511070000000000000
1515780000000000000,804677000000000000
1515780000000000000,1438030000000000000
1515780000000000000,941674000000000000
397962004,1126013766
1456020000000000000,1506630000000000000
1456020000000000000,1202500000000000000
1499860000000000000,1131420000000000000
1372870000000000000,2174082822
1372870000000000000,1437410000000000000
520584935,1354400000000000000
1505580000000000000,1359480000000000000
1203610000000000000,829263000000000000
1369200000000000000,1275020000000000000
1265240000000000000,906234000000000000
1327080000000000000,1465960000000000000
1327080000000000000,178287503
1327080000000000000,531881411
1514910000000000000,1418590000000000000
1514910000000000000,1502120000000000000
1476170000000000000,1394970000000000000
1476170000000000000,1469010000000000000
1241490000000000000,1266600000000000000
937452000000000000,1306100000000000000
1453130000000000000,32411540
1453130000000000000,15823722
1231950000000000000,1371691860
998855000000000000,499696436
998855000000000000,16675569
105575704,1252190000000000000
1079390000000000000,1467860000000000000
238351074,1512530000000000000
238351074,33829032
945711000000000000,1364330000000000000
1264390000000000000,1463120000000000000
1264390000000000000,26431250
1477380000000000000,1107740000000000000
1478240000000000000,971046000000000000
1313200000000000000,1426580000000000000
1313200000000000000,18873970
1313200000000000000,1461400000000000000
1119730000000000000,1077840000000000000
1393830000000000000,918123000000000000
927218622,10228272
1128060000000000000,958119000000000000
1346950000000000000,981454000000000000
1079390000000000000,230402315
1499020000000000000,357312062
1479280000000000000,708579000000000000
1479280000000000000,415859364
1479280000000000000,1459910000000000000
1479280000000000000,946214000000000000
1479280000000000000,1111600000000000000
1413580000000000000,1283370000000000000
1431300000000000000,1306530000000000000
1431300000000000000,1437410000000000000
2173849896,20374262
2173849896,20736511
1492460000000000000,373457750
33829032,115749048
1453730000000000000,962711000000000000
1453730000000000000,114060003
1288462885,1331750000000000000
719782000000000000,138073453
719782000000000000,988955288
719782000000000000,44196397
1132240000000000000,970995000000000000
1084890000000000000,334385278
1702943828,2729039440
1438030000000000000,826201000000000000
1338550000000000000,3501463456
91679592,2243618973
1283120000000000000,1107740000000000000
1283120000000000000,15392486
4184833912,1084470000000000000
4184833912,2465894645
4184833912,1316750000000000000
3156511997,389084055
1253000000000000000,44196397
1253000000000000000,1372200000000000000
1501680000000000000,1150650000000000000
